time_s,phase,pressure_kpa,temperature_k,vibration_g,thrust_n,anomaly,scenario
5.1,startup,51.72854207076989,352.73633003796954,0.15759926421292625,197.62451773122848,0,normal
5.2,startup,50.45654844203545,357.7804075060328,0.15008674840343297,197.3749209060138,0,normal
5.3,startup,50.57584854953305,348.77622360735165,0.18223299492537037,210.97070161327616,0,normal
5.4,startup,50.060381575833965,355.1606732169939,0.17175714433132194,205.65637789565778,0,normal
5.5,startup,52.00518688945726,354.44661335040973,0.16304028570783602,211.10368838176504,0,normal
5.6,startup,48.98473139830821,356.37474891231113,0.15400311594088922,223.42318427468092,0,normal
5.7,startup,51.832488449277314,359.72359015118184,0.14352632088100542,204.53637609532544,0,normal
5.8,startup,53.09401589897268,359.8702923425836,0.17727716836986526,215.10889544530417,0,normal
5.9,startup,52.14878892598139,362.97931671004113,0.17683567675548686,224.54375710637285,0,normal
6.0,startup,50.02375075567611,360.08061400204383,0.1455476616515561,226.0820844572645,0,normal
6.1,startup,51.77626886473647,358.6373246060977,0.1492026377898496,229.40392151048593,0,normal
6.2,startup,50.51278168749057,362.2104409039914,0.16809468823097515,223.8794314482673,0,normal
6.3,startup,51.5704499077633,362.26747370681636,0.16784318468247586,219.96518503176628,0,normal
6.4,startup,51.941296153942204,365.98668924250654,0.1536228663643994,227.83472730422085,0,normal
6.5,startup,53.65825486057181,369.65741819186786,0.15558277723124445,227.65329350078022,0,normal
6.6,startup,53.062471371939004,368.4571171862724,0.170522347623362,231.12127339951434,0,normal
6.7,startup,53.34876935228661,368.3782714014758,0.1566425232514464,231.71641967213571,0,normal
6.8,startup,55.73715781703215,370.7487792022657,0.18498464080905538,231.25628732520522,0,normal
6.9,startup,54.16538802665654,366.39652880261724,0.17485985408110147,235.09910347121584,0,normal
7.0,startup,53.26263551407879,368.6796154182261,0.16627217042049497,240.90599102585048,0,normal
7.1,startup,55.120497869926446,370.2094379614097,0.16914440201802702,244.80470065198892,0,normal
7.2,startup,54.5566908040452,369.53960055769113,0.16790561437967624,237.63914397625092,0,normal
7.3,startup,54.959773380060156,374.0572292770884,0.13980821802594778,233.45868262984573,0,normal
7.4,startup,54.14980314657291,374.59311121052536,0.1450999850985001,250.51509598005,0,normal
7.5,startup,54.5251260266623,372.84598894550464,0.1770711623379856,258.50189852305624,0,normal
7.6,startup,55.97829929188944,379.09856171212544,0.17023901985080636,251.60412509713663,0,normal
7.7,startup,54.788818975919554,380.77075101226853,0.15162246466947057,249.71316382717995,0,normal
7.8,startup,53.32002847083264,375.42156550161934,0.17389310023572402,255.72212437446336,0,normal
7.9,startup,54.619915267590244,381.0313250506852,0.14972507715882488,252.40342071855832,0,normal
8.0,startup,56.63653880713838,378.21028347090873,0.16390044839132492,255.11012195640293,0,normal
8.1,startup,55.95565627329439,377.74014207260944,0.17885944267767961,252.73759950869547,0,normal
8.2,startup,55.863791326421364,381.99028588741453,0.1616446353908234,263.8328623919427,0,normal
8.3,startup,55.99527629283671,383.6016653581556,0.1627554811948343,258.06894556421986,0,normal
8.4,startup,56.093043567241516,382.0739396457013,0.16863564762056604,271.9387642538799,0,normal
8.5,startup,58.007496883811996,385.8238246588154,0.18302765582836134,272.94174583612414,0,normal
8.6,startup,57.66151697001452,387.4985720824835,0.15169974594122657,273.05163076153315,0,normal
8.7,startup,58.53388969670439,388.76826801757943,0.16473613439399398,275.2669315222312,0,normal
8.8,startup,57.331119073131866,381.75719472656255,0.17699653445170627,280.1017272684052,0,normal
8.9,startup,57.102752120754715,389.54467576841046,0.15883205803564274,273.9422847114807,0,normal
9.0,startup,58.1903977770019,389.04433953924985,0.17734790463158334,274.8600099017693,0,normal
9.1,startup,57.257508508022866,394.6766883967477,0.1685612473067652,281.8018326542655,0,normal
9.2,startup,57.08694306020031,389.6596291893127,0.17130685457504588,284.35767392994853,0,normal
9.3,startup,57.25341973340026,391.783805626264,0.17672060483132834,283.6386018212988,0,normal
9.4,startup,58.632540779393786,394.8835362352603,0.17011925156048008,278.4907092785095,0,normal
9.5,startup,60.12084000413179,396.2742800155439,0.17749626184650175,278.0106946121517,0,normal
9.6,startup,58.67455757982417,398.03124705321073,0.17308047890580053,289.34447005001255,0,normal
9.7,startup,58.816268091954,395.1474243428489,0.17753942083041233,301.406711879675,0,normal
9.8,startup,60.673907822225196,399.8962878620229,0.17910377299312957,295.0431801411976,0,normal
9.9,startup,59.31822524670089,399.66584660176505,0.18153940605239635,299.5346182790205,0,normal
10.0,ramp,61.595717014285135,397.5981102358075,0.1533067715516793,301.2660764415126,0,normal
10.1,ramp,58.32123082853499,403.80098337520275,0.1680142197160811,295.3110376610014,0,normal
10.2,ramp,62.52538060550524,404.6110581016113,0.17019660867381273,293.89055291648157,0,normal
10.3,ramp,62.40343258707785,403.53019377329395,0.16765282048533686,304.2321668723355,0,normal
10.4,ramp,59.92768029442457,403.96130822522065,0.16121373845906437,308.7844206686199,0,normal
10.5,ramp,61.480423236198234,407.6184976701524,0.16706616765472723,297.28383974307746,0,normal
10.6,ramp,62.18762055346188,411.38303608693315,0.17163432214458227,309.51615502131494,0,normal
10.7,ramp,63.069494495040864,414.1540874070649,0.17441219225387838,305.2956964129554,0,normal
10.8,ramp,62.008866130358214,414.56662071777873,0.18661028230482282,302.2567813618891,0,normal
10.9,ramp,64.47261056386553,414.7905474951498,0.1671371382124055,294.30687375611956,0,normal
11.0,ramp,63.263110258074846,417.6537684255149,0.1710084062310478,300.41154134494064,0,normal
11.1,ramp,62.38698935349289,419.3790504835003,0.17300369118172845,304.1142911586999,0,normal
11.2,ramp,64.26838022965562,425.74893470451,0.17385933197971526,317.52786750116064,0,normal
11.3,ramp,63.32583282585254,424.57250629631653,0.17378343135731822,308.9255570568644,0,normal
11.4,ramp,64.89522102128566,421.6756936097178,0.19842358181419023,309.1870882206055,0,normal
11.5,ramp,63.823539425237335,424.65288331819306,0.1652035120222437,311.7208289270561,0,normal
11.6,ramp,65.44761719775062,425.48926229928253,0.19540389715099699,322.9081335649933,0,normal
11.7,ramp,64.91450572563932,425.22348208879373,0.17958626046755394,330.2342860329663,0,normal
11.8,ramp,65.5111389243868,433.9575069138079,0.1659929696451251,318.3175838772007,0,normal
11.9,ramp,64.69298039747471,433.50376013710996,0.16264320340954813,327.0804347692773,0,normal
12.0,ramp,65.54589224792879,429.8357245850459,0.17031003049046195,324.18328508670334,0,normal
12.1,ramp,66.1927808142395,433.94987797894686,0.18364498444180113,321.71420666830926,0,normal
12.2,ramp,67.34493725619782,436.9555268002469,0.1703525669023277,323.7858219592518,0,normal
12.3,ramp,65.71250903174095,441.3658275598371,0.18963462711836082,314.20106487099275,0,normal
12.4,ramp,67.60476866251251,438.2928502477922,0.18097779232568378,330.7508147417355,0,normal
12.5,ramp,68.68670468215736,445.8838071696095,0.17094499464931479,320.6027193283825,0,normal
12.6,ramp,68.78638900459627,449.8891795499446,0.15293057685321362,334.6234022972289,0,normal
12.7,ramp,68.2196194298141,451.3563423037522,0.1748865097739128,322.1333310902123,0,normal
12.8,ramp,67.59242790439258,447.48981798069997,0.16588676630605975,335.608091509503,0,normal
12.9,ramp,71.29061802144116,450.5647487047837,0.18303274353019605,321.4988187171043,0,normal
13.0,ramp,68.84878912990618,457.42321582524187,0.16601202545876026,323.3167281855335,0,normal
13.1,ramp,70.38115791241043,459.90801871869667,0.17963040478293993,331.38779822298443,0,normal
13.2,ramp,69.71666082359617,459.427018955256,0.1650931416349665,328.05773152052546,0,normal
13.3,ramp,69.17501180626535,461.2942856808723,0.15090574477519716,333.8431317963257,0,normal
13.4,ramp,69.3095917273662,457.3768320069378,0.18258797503193722,323.88833905255586,0,normal
13.5,ramp,70.22752798713715,462.64957476553707,0.17358966496523306,330.0634189223513,0,normal
13.6,ramp,70.95151175336797,462.82535056721656,0.18016437021351822,336.15369610292794,0,normal
13.7,ramp,70.10819376881014,464.1625284719874,0.17634435764256523,332.2550087284318,0,normal
13.8,ramp,74.0446418251319,462.56035406232155,0.18932032980455873,335.09447390712796,0,normal
13.9,ramp,71.84562311372406,465.1814747217524,0.1761768600892604,343.8624479322633,0,normal
14.0,ramp,70.50250212125773,472.4772683019914,0.16587459980332608,345.2786423247833,0,normal
14.1,ramp,71.58109723775311,472.065840685761,0.1739060836811939,347.51009489863543,0,normal
14.2,ramp,75.28080678512984,473.5477955973789,0.16770800812095848,343.05943822900286,0,normal
14.3,ramp,73.76626891414637,478.2927081023367,0.17490503714332495,339.02414776031657,0,normal
14.4,ramp,72.82651086801256,477.980555638118,0.18385345301491843,347.63519830318785,0,normal
14.5,ramp,72.99230905769208,476.30126204275246,0.16293672381633503,347.11143476701295,0,normal
14.6,ramp,73.43009534879383,477.78504234280103,0.16615004207053385,340.34379473217933,0,normal
14.7,ramp,74.223099026204,481.1350565710824,0.17612224864249348,348.85868977860457,0,normal
14.8,ramp,73.90231849366837,486.3441742744233,0.16312574711326566,346.1116518470507,0,normal
14.9,ramp,74.52301140664629,487.0554938337949,0.17941301329050838,342.7501507021768,0,normal
15.0,ramp,75.48286810192016,488.08821034881066,0.17040464046909695,346.14214370613706,0,normal
15.1,ramp,76.4198410470787,488.90624810518625,0.18651465924172803,344.82616931087506,0,normal
15.2,ramp,75.96895544686662,491.9043917141508,0.18651666521045118,350.77541805187036,0,normal
15.3,ramp,74.08338901509077,493.9901420977821,0.1833917861672452,358.17584101806216,0,normal
15.4,ramp,75.37972278759705,495.6656689923307,0.18124617147116526,347.0623446866609,0,normal
15.5,ramp,74.92036486790101,496.2640467702035,0.1901626032803786,355.69511675368653,0,normal
15.6,ramp,75.24919161997725,505.96854469029336,0.18032219939208244,363.2280606341677,0,normal
15.7,ramp,76.4136692747094,499.2954411525054,0.1860171707072559,351.37716321834665,0,normal
15.8,ramp,77.61971567569819,506.3777999400735,0.16697290539845244,354.3373756527507,0,normal
15.9,ramp,77.32278774231695,505.0106364324991,0.17780291318054264,355.0738141854337,0,normal
16.0,ramp,77.57038438821355,505.2365587877263,0.1717242101049729,349.1839601688835,0,normal
16.1,ramp,78.9718103842548,504.92352758994986,0.17262573489982816,362.10999407687376,0,normal
16.2,ramp,78.5974546546259,511.753800382409,0.1951849189394403,357.3694792742493,0,normal
16.3,ramp,78.16520576624102,511.14420119557604,0.17209181478023974,354.897344377266,0,normal
16.4,ramp,78.14278366786152,512.2845095193637,0.1805515785746869,357.3871116515951,0,normal
16.5,ramp,79.53464467477791,511.2389912044901,0.17410198505118893,361.0021653307447,0,normal
16.6,ramp,81.21945243599835,519.007159340862,0.19879661327868586,367.01313658951,0,normal
16.7,ramp,79.82672983289525,519.2438402450889,0.17396065478631154,367.09812198906246,0,normal
16.8,ramp,81.82785451686424,519.7746263238658,0.1665071744253375,371.95932462432125,0,normal
16.9,ramp,79.1632722980588,518.7535233104297,0.17099490337049708,365.8299642642193,0,normal
17.0,ramp,80.45160955883823,526.5931418160583,0.17001630597758446,374.9866222624238,0,normal
17.1,ramp,80.82443613750135,522.9286056259368,0.186555263001365,373.7673506183606,0,normal
17.2,ramp,80.30492935144984,522.768155220392,0.18318032946461357,365.90270899448876,0,normal
17.3,ramp,81.90434213339326,529.3085240446119,0.16995661471187312,369.2023745004075,0,normal
17.4,ramp,82.0195263917823,529.228990841987,0.15309687259249274,379.1411245803307,0,normal
17.5,ramp,83.06017764285714,528.4910131366855,0.1985176441281404,364.9869043281776,0,normal
17.6,ramp,82.2431774258704,533.8187688122734,0.17402509222692286,377.214429251255,0,normal
17.7,ramp,83.37963264735797,533.1361937150534,0.17762984042205088,375.5673250506676,0,normal
17.8,ramp,81.14878501806156,536.3972576992829,0.1827423184369625,384.37736439717514,0,normal
17.9,ramp,83.56574015473603,537.7240682206178,0.18132561408116912,381.10847082194397,0,normal
18.0,ramp,83.8360418306851,540.9224450513927,0.17776084589575403,374.5466960801539,0,normal
18.1,ramp,83.92986653203893,540.6057448773059,0.17745598640357602,372.94147998919783,0,normal
18.2,ramp,85.44697792177583,544.1725117263851,0.16609507264925594,385.28671610410026,0,normal
18.3,ramp,84.64703624033409,545.7290337761709,0.19433375746172635,387.71688883580305,0,normal
18.4,ramp,83.314501421165,548.5114940221249,0.16401437128433294,383.77238496362617,0,normal
18.5,ramp,85.10554945909537,546.8763061598189,0.1726267265198951,389.4899748696016,0,normal
18.6,ramp,83.72559368785377,549.7809332555173,0.1969860684267895,382.2875275322721,0,normal
18.7,ramp,88.25273924955317,551.8724171112376,0.16760343029888403,392.68997494070146,0,normal
18.8,ramp,86.31497494933059,553.3421760431652,0.18042843338803863,388.26596427443513,0,normal
18.9,ramp,86.9752891915883,558.4578540557031,0.19327297468458263,397.9263423381117,0,normal
19.0,ramp,88.88619057131821,560.3355108855505,0.18502914596282272,384.4526944860553,0,normal
19.1,ramp,86.65202922454132,560.5494934515378,0.16343247034806518,391.1508348927708,0,normal
19.2,ramp,88.11482461218831,558.7368541094679,0.18409301671332068,398.29058121428557,0,normal
19.3,ramp,86.55327291426926,562.306673380422,0.18735119026277078,393.6135948947225,0,normal
19.4,ramp,89.36925010213794,565.6136034775958,0.1726271301461474,394.41297990931855,0,normal
19.5,ramp,89.87809286698392,566.2653678755468,0.16781608502935957,394.4327154569801,0,normal
19.6,ramp,90.0432119702499,573.0370247478857,0.19098417677121957,388.39621688996067,0,normal
19.7,ramp,90.50589750299866,571.9971012116987,0.1803122736701303,387.99495976390307,0,normal
19.8,ramp,89.62472757405801,570.368049531854,0.19285001913348318,395.76074608318277,0,normal
19.9,ramp,89.24696495291052,575.1447355134461,0.17940802018158475,398.6300823750157,0,normal
20.0,ramp,90.08364792022067,578.3497581655265,0.17359706991377022,396.38930408318987,0,normal
20.1,ramp,90.66570734618051,578.4000638199137,0.1990493510411659,405.2151758651234,0,normal
20.2,ramp,92.00428425224197,577.9120720322385,0.2073588953373064,401.76952474081617,0,normal
20.3,ramp,90.8604668327787,584.1845055987973,0.1980636642233003,398.8041461174596,0,normal
20.4,ramp,89.82191802798863,581.0071150572172,0.2007001600823705,400.1077610707824,0,normal
20.5,ramp,90.83025999424488,581.7850261923658,0.19736287898452318,398.6101836466983,0,normal
20.6,ramp,92.6942477325823,586.6200755498386,0.20222216028235895,400.55361799092043,0,normal
20.7,ramp,92.0513184507885,586.5071638003636,0.19478072236514027,414.55566248757555,0,normal
20.8,ramp,91.66026264973534,586.9723347855291,0.17478915927007463,413.59645115619094,0,normal
20.9,ramp,92.93404472714,593.4009675847057,0.20837535871703683,407.1978907214551,0,normal
21.0,ramp,90.90430873269302,596.3159904721014,0.19328182839967623,411.8750012731518,0,normal
21.1,ramp,90.16630925630756,592.9371964360172,0.1893634436557398,411.7788015727091,0,normal
21.2,ramp,92.85107797800231,594.7105402322326,0.1836571977965465,413.32569892769754,0,normal
21.3,ramp,91.62388272348154,601.2348593837911,0.18152708025111944,408.2129525601793,0,normal
21.4,ramp,92.98053498229841,601.1004674067617,0.20008488358975357,408.3067084828256,0,normal
21.5,ramp,95.4414968031521,601.4582037936452,0.19130356775390217,412.44910404311736,0,normal
21.6,ramp,95.66521254430575,601.9898891356406,0.19101517246628455,417.0862581356365,0,normal
21.7,ramp,96.0538464118298,602.8604564400622,0.19456993819416415,416.11790087901176,0,normal
21.8,ramp,93.61239740423213,607.1472659993444,0.1808554796657718,421.707610396924,0,normal
21.9,ramp,95.53618527677251,610.6995291861411,0.1995112353118277,426.718015688865,0,normal
22.0,ramp,96.89068290006374,614.6678467826973,0.19352203225901818,418.5868131902057,0,normal
22.1,ramp,96.28670943218371,609.5728812661924,0.17536795091044227,416.0755008830864,0,normal
22.2,ramp,93.71619866170714,613.8441179289294,0.19884350092848654,420.3764381940676,0,normal
22.3,ramp,97.68571239850073,618.1477648586628,0.18213386872191817,424.12367972821306,0,normal
22.4,ramp,97.30450986366014,617.5110302276153,0.1888428013707335,431.1633432997182,0,normal
22.5,ramp,97.48329026190714,616.7570764698252,0.19491327420077886,412.77274655274584,0,normal
22.6,ramp,96.84512820716981,618.7033836218969,0.1812570150006626,419.7726950391339,0,normal
22.7,ramp,98.57835694570254,624.3359660197262,0.18473740074996728,419.1569049234236,0,normal
22.8,ramp,97.44739370493667,626.9313482612748,0.1859132013916843,431.02862839156984,0,normal
22.9,ramp,96.97992959619897,626.1500938244502,0.18488866055922712,422.20580005322915,0,normal
23.0,ramp,100.9464175040384,629.9536682134319,0.18928669047342378,428.4644696660351,0,normal
23.1,ramp,101.563233563567,627.3324828935095,0.19945866747298016,434.9131634510552,0,normal
23.2,ramp,99.78381450225845,631.6131466646376,0.1758641749179571,427.5068988513654,0,normal
23.3,ramp,101.00138556276768,629.5781427147385,0.1857015999344664,434.70368249929743,0,normal
23.4,ramp,100.61390450299703,639.0632959537348,0.17851835983151762,433.5344273148478,0,normal
23.5,ramp,100.17877416059599,637.2145994076155,0.20209508178640911,437.7981906644881,0,normal
23.6,ramp,101.41064406608787,636.9782047758094,0.1842909829362289,439.8621989883939,0,normal
23.7,ramp,100.88345069475153,644.559394683126,0.21463314220432392,437.30236772128916,0,normal
23.8,ramp,100.29431860070613,640.3268974899974,0.21762154734963324,434.7989433267489,0,normal
23.9,ramp,101.49900805589505,645.7821492640956,0.1960630236922144,438.7707484405141,0,normal
24.0,ramp,103.31134603759945,644.0791441656479,0.18273430959148776,438.8562880470521,0,normal
24.1,ramp,101.68510958680324,642.9843323945466,0.1989416081795289,440.988145860424,0,normal
24.2,ramp,100.66920610342726,643.8309905818105,0.17910756417235815,439.2352723694594,0,normal
24.3,ramp,102.74743587987145,651.1769388677709,0.18322090490246432,443.0973089035417,0,normal
24.4,ramp,103.82416288352746,652.5670705339007,0.18138433279023844,448.0679633142286,0,normal
24.5,ramp,104.32532085374625,656.2598938757981,0.18649279974476862,444.2507667887952,0,normal
24.6,ramp,104.11936237032049,654.8365221157884,0.1993469072140369,434.6575452309095,0,normal
24.7,ramp,104.75576691004485,656.3788538523436,0.20118154810598746,449.00338953661384,0,normal
24.8,ramp,102.59199129247669,659.7413645502206,0.19137908792130867,441.69584976127635,0,normal
24.9,ramp,107.24992131515134,659.9728297246817,0.2054013973735032,443.15266558118725,0,normal
25.0,ramp,104.07033168195053,660.9983562523299,0.18966256778517593,447.4556802570348,0,normal
25.1,ramp,105.41867772664872,667.6209310308078,0.19282332117050785,458.21669226812224,0,normal
25.2,ramp,106.754516860897,668.7390947971884,0.18883015237009093,452.05551085604503,0,normal
25.3,ramp,105.9953639314848,660.5266916231745,0.19630284929872827,451.6380754383477,0,normal
25.4,ramp,104.61354070622917,672.5382819273362,0.19042634793244714,457.8888716064067,0,normal
25.5,ramp,104.63704598122986,670.5002695040258,0.20077491814603143,454.18231593394665,0,normal
25.6,ramp,106.09334804018259,672.812118975629,0.18559168494771677,457.5657641158374,0,normal
25.7,ramp,105.45839273423312,673.6002484239922,0.19008770524423196,452.8656823163931,0,normal
25.8,ramp,107.88818437363341,677.5836963380913,0.18546555805077794,463.68448286114113,0,normal
25.9,ramp,107.3705225529744,676.176950800386,0.21504064840783266,456.55514780152566,0,normal
26.0,ramp,108.3785402846181,684.1427863559715,0.19208695685004676,455.2205676132543,0,normal
26.1,ramp,109.24282357048021,679.5436433724846,0.2073679680975163,455.3665960572382,0,normal
26.2,ramp,109.63022504108098,683.3124596751016,0.19606228146394974,465.94631311919903,0,normal
26.3,ramp,109.54397443920382,681.5028330239865,0.17863766040889018,459.68861865258094,0,normal
26.4,ramp,108.71553766622795,686.6924602035374,0.1778654023767419,458.50940454004075,0,normal
26.5,ramp,110.5035806675678,686.2261271526539,0.1918564405394899,466.5016098249777,0,normal
26.6,ramp,110.26084354973375,692.3558986599586,0.20745846398659354,465.640424003573,0,normal
26.7,ramp,108.97473941932859,694.9515284954484,0.19103894590816525,462.04862401282514,0,normal
26.8,ramp,110.95852493580387,694.682018454558,0.19051917096073442,468.72053678210864,0,normal
26.9,ramp,111.16258162025812,699.3180488059123,0.19524311975371983,458.00186249332074,0,normal
27.0,ramp,112.03332108411169,695.2920460174131,0.1957869779134991,471.19215606694735,0,normal
27.1,ramp,110.80534249177074,701.3225385708325,0.20979996124386238,470.4449229341001,0,normal
27.2,ramp,111.19095661330168,697.2523139899381,0.18744779844788156,468.3738691592906,0,normal
27.3,ramp,112.55105755259704,702.8301139492614,0.20448897774320052,469.7680861162364,0,normal
27.4,ramp,112.95289473801786,705.8645076653336,0.20308753909778668,464.6010819094241,0,normal
27.5,ramp,112.56317140055653,703.8448277489936,0.1874999231246695,474.96315074142893,0,normal
27.6,ramp,111.12218190099107,709.9416812151579,0.21010223612257303,480.0219144481958,0,normal
27.7,ramp,111.61477863542667,707.1521154368585,0.20671613798956237,474.99024094091425,0,normal
27.8,ramp,112.36566781932652,709.8857884854177,0.20020192167221718,473.7188213170832,0,normal
27.9,ramp,113.29974670242211,711.0325970245964,0.1832587460373881,481.90514304394003,0,normal
28.0,ramp,113.2808150373968,719.8978801946813,0.18927977861664383,475.7991323529116,0,normal
28.1,ramp,114.91716762894866,721.3247908876841,0.2029320523953924,487.37821254170694,0,normal
28.2,ramp,115.86229985558926,718.6801126236161,0.19000155915983472,477.0292666981436,0,normal
28.3,ramp,116.39062048328886,716.2928942810009,0.18659539365192684,479.27449093225556,0,normal
28.4,ramp,115.33418836785543,722.0716658121053,0.19965983793198044,486.6737693201054,0,normal
28.5,ramp,116.3201017647964,723.1236744846726,0.20481069156141113,475.27970970964805,0,normal
28.6,ramp,116.47258318941768,729.1182055407144,0.20788840518579074,471.97607560708724,0,normal
28.7,ramp,115.11348157951687,727.9163758346903,0.19625055389875073,481.8015273520049,0,normal
28.8,ramp,115.9214191500622,727.430196275178,0.18634145689192244,493.9652295661339,0,normal
28.9,ramp,115.78693871334667,730.0998931869773,0.20540740568462987,487.94309322205817,0,normal
29.0,ramp,116.92826465697841,734.1967804980213,0.21238007618294383,485.7386731981877,0,normal
29.1,ramp,117.25589828729812,733.0924767294407,0.18171866695248542,483.3991226073092,0,normal
29.2,ramp,118.20889153016732,737.6498181538296,0.176580793751624,492.3258698559084,0,normal
29.3,ramp,116.17139282204818,739.5386591721041,0.19668374290102247,486.22587770534216,0,normal
29.4,ramp,116.49892442888317,737.0980420038252,0.20182958059422326,491.1148520137911,0,normal
29.5,ramp,117.39341434401037,746.1629686702113,0.21009393400334908,497.8449828987123,0,normal
29.6,ramp,118.58697254214101,742.8552709930403,0.2022125888528232,499.04223188973657,0,normal
29.7,ramp,119.2462573648978,745.3435223858489,0.19607301614270925,490.0239130413119,0,normal
29.8,ramp,119.39128182075645,750.9487178753549,0.205892972681653,497.1610025711927,0,normal
29.9,ramp,117.8887748320615,748.1596990304606,0.21212350403071795,494.498387172788,0,normal
30.0,steady,118.60133117610363,754.7803965953439,0.1956421920579182,500.3911115663587,0,normal
30.1,steady,119.32524016513304,750.686573669051,0.2031218075625353,503.39811488048116,0,normal
30.2,steady,117.7867004860867,753.8208031069652,0.2087631498367655,492.77909262012565,0,normal
30.3,steady,120.43868409127367,744.1250789484179,0.2045259735409994,495.3467605658913,0,normal
30.4,steady,118.11795706822075,753.0217900792038,0.19984515229014735,497.7175907470431,0,normal
