time_s,phase,pressure_kpa,temperature_k,vibration_g,thrust_n,anomaly,scenario,pressure_kpa_z,pressure_kpa_alert,temperature_k_z,temperature_k_alert,vibration_g_z,vibration_g_alert,thrust_n_z,thrust_n_alert,active_sensors,status,ai_anomaly,pressure_risk,temperature_risk,vibration_risk,thrust_risk,overall_risk,risk_level,primary_risk_sensor,elevated_sensor_count,risk_explanation
1.0,startup,41.72673748680874,309.5122711249518,0.1586306740891883,116.8731069301129,0,normal,1.4140809599283997,False,1.3323412789334077,False,0.1197443225300244,False,1.4009892254777383,False,0,NORMAL,0,24.634169643456694,23.391967804263025,2.366436611360523,24.436577186009046,22.55976100219216,NORMAL,Pressure,0,Telemetry remains within the expected prototype operating envelope.
1.1,startup,41.76206176270368,306.54385831522984,0.1458223334996295,124.46174398916192,0,normal,1.40812631954171,False,1.4349254136836564,False,1.1221411971609276,False,1.2701942791211431,False,0,NORMAL,0,24.544360892746507,24.94770754983826,20.10270906075696,22.43383375122874,24.268513392169787,NORMAL,Temperature,0,Telemetry remains within the expected prototype operating envelope.
1.2,startup,40.26272613190999,311.7375860298613,0.1415718495071207,122.28935883878272,0,normal,1.6608704812870068,False,1.255437553373633,False,1.4547894305497828,False,1.3076367074516553,False,0,NORMAL,0,28.263757813048606,22.204571072472344,25.24528405259405,23.012517438852488,27.00997898646625,NORMAL,Pressure,0,Telemetry remains within the expected prototype operating envelope.
1.3,startup,43.68401264383694,314.8061116632158,0.1434222435203659,121.08923112617671,0,normal,1.0841415796402667,False,1.149393661491183,False,1.3099752633480812,False,1.3283216655765384,False,0,NORMAL,0,19.49318251767328,20.537004039033224,23.048516925773864,23.330356108170136,22.725524184492507,NORMAL,Thrust,0,Telemetry remains within the expected prototype operating envelope.
1.4,startup,42.48291959907545,316.65684187545185,0.1454624174992817,121.24170810379306,0,normal,1.286610759016502,False,1.085435051402796,False,1.1503086768867858,False,1.3256936286902354,False,0,NORMAL,0,22.688088807277307,19.514006483056924,20.551544681438482,23.2900473853756,22.66735344424462,NORMAL,Thrust,0,Telemetry remains within the expected prototype operating envelope.
1.5,startup,42.78091916750248,314.1843352641784,0.1420662609880908,135.2693474485619,0,normal,1.2363767423122634,False,1.170881371588133,False,1.4160961650294963,False,1.083918416444332,False,0,NORMAL,0,21.907436274847992,20.877766857438285,24.66453904414505,19.489589205747592,23.639141874634937,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
1.6,startup,42.88332664229358,313.7922817574878,0.1708138973156958,136.9608024414246,0,normal,1.21911383543475,False,1.1844301844850242,False,0.8337300795433534,False,1.0547651227323522,False,0,NORMAL,0,21.63734936353884,21.091879096322984,15.358544012784437,19.018789272120006,20.811101238967293,NORMAL,Pressure,0,Telemetry remains within the expected prototype operating envelope.
1.7,startup,43.29555169950548,317.3994578684894,0.1612117629721927,145.66313191744285,0,normal,1.149624740134403,False,1.0597712963994652,False,0.0822549459448704,False,0.9047749850915008,False,0,NORMAL,0,20.540676394430857,19.0998298959416,1.6316410660235148,16.552708838004293,18.41111457339008,NORMAL,Pressure,0,Telemetry remains within the expected prototype operating envelope.
1.8,startup,44.32310068770291,323.5765220588234,0.1691485999780202,141.43762306521427,0,normal,0.976410015999081,False,0.8463007227694044,False,0.7034018114164142,False,0.97760429546121,False,0,NORMAL,0,17.739735123525424,15.571076243221349,13.123304199099517,17.759381126128527,17.16052869253134,NORMAL,Thrust,0,Telemetry remains within the expected prototype operating envelope.
1.9,startup,43.92267980670048,317.6906977208613,0.1414789842402238,146.78416082737942,0,normal,1.0439092722267875,False,1.0497064603488615,False,1.4620571833588487,False,0.8854533447233528,False,0,NORMAL,0,18.842774278534247,18.93681649095411,25.353864878979447,16.229617264240513,23.42428105119862,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
2.0,startup,43.72455923945115,321.04440142804174,0.1405065545237841,147.078373507191,0,normal,1.0773066087974037,False,0.9338072188811508,False,1.5381607583490364,False,0.8803824036078466,False,0,NORMAL,0,19.3830549128972,17.035837104570096,26.481429489069587,16.144615231881076,24.129361132506805,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
2.1,startup,43.715265217298544,319.43213341309155,0.1548475051630753,140.46781060558183,0,normal,1.0788733092679044,False,0.9895249137911994,False,0.4158198899480086,False,0.9943196249263772,False,0,NORMAL,0,19.40831147690315,17.95521938781206,7.979975773784009,18.03385788153666,18.160921855490187,NORMAL,Pressure,0,Telemetry remains within the expected prototype operating envelope.
2.2,startup,44.30124971681595,325.1331183299164,0.1534131113952499,145.16851059674636,0,normal,0.980093450986364,False,0.792506964333058,False,0.5280773537314375,False,0.913300095543342,False,0,NORMAL,0,17.80031287490671,14.65782249125901,10.022943033115705,16.694867086900512,16.74809859873028,NORMAL,Pressure,0,Telemetry remains within the expected prototype operating envelope.
2.3,startup,44.57808691025156,320.48897549098854,0.1612054294320703,150.88805614078558,0,normal,0.9334267921290916,False,0.9530019511582248,False,0.081759275113849,False,0.8147201204047679,False,0,NORMAL,0,17.029524507019524,17.353721522612055,1.6218889174021367,15.036125360678609,15.746029266622665,NORMAL,Temperature,0,Telemetry remains within the expected prototype operating envelope.
2.4,startup,45.66172327484925,324.43157793922387,0.1395938732135777,147.12021172825007,0,normal,0.750757375767671,False,0.8167512048025245,False,1.6095883477770327,False,0.8796612954778233,False,0,NORMAL,0,13.942238957396514,15.07063211162234,27.524214248971212,16.132520599807787,24.2493297796386,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
2.5,startup,44.15631434782024,322.6139069712843,0.1746863836638236,148.04959283059208,0,normal,1.0045253177356888,False,0.8795673343165988,False,1.136795740959207,False,0.8636428259582271,False,0,NORMAL,0,18.200991505512654,16.13094452784819,20.336537897763385,15.863404013910076,19.390288953736704,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
2.6,startup,43.05926406979189,323.1856866699692,0.160745767003463,156.84370211762726,0,normal,1.189455927812596,False,0.8598074392422869,False,0.0457855142195741,False,0.7120708053830401,False,0,NORMAL,0,21.171153640721883,15.79883997775735,0.9115304259612156,13.27380040667563,18.237340755941883,NORMAL,Pressure,0,Telemetry remains within the expected prototype operating envelope.
2.7,startup,46.637227593629696,324.87114160336006,0.1509974706169967,151.2710020683448,0,normal,0.5863158616294624,False,0.8015605082776419,False,0.7171284450434456,False,0.8081198057945362,False,0,NORMAL,0,11.064889023746538,14.812212502281664,13.361482026327575,14.923893639884799,14.43974762024617,NORMAL,Thrust,0,Telemetry remains within the expected prototype operating envelope.
2.8,startup,45.20879680375116,321.98226347214603,0.1476333080114111,157.68887473981002,0,normal,0.827107539746195,False,0.9013960373923636,False,0.9804120498172088,False,0.6975037221347197,False,0,NORMAL,0,15.24636145368562,16.49629697238263,17.805550452879082,13.02076242927226,17.04839278384062,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
2.9,startup,44.33040758365294,323.9418101419941,0.1586438517167931,157.76733935009457,0,normal,0.9751782869226012,False,0.8336768849312456,False,0.1187130247882331,False,0.6961513350837641,False,0,NORMAL,0,17.71946815526906,15.357643514110386,2.3462966797161755,12.997233328452051,15.754460447710311,NORMAL,Pressure,0,Telemetry remains within the expected prototype operating envelope.
3.0,startup,44.38433147247909,323.92683286953263,0.1557740037827876,155.2699693722978,0,normal,0.9660882954627192,False,0.8341944782158945,False,0.3433109404665634,False,0.7391950819037544,False,0,NORMAL,0,17.569746233050378,15.366405123670324,6.6357977796275165,13.743003659985431,16.08539342116194,NORMAL,Pressure,0,Telemetry remains within the expected prototype operating envelope.
3.1,startup,45.91165361205562,327.65255100617367,0.1653783834495356,161.8356296051103,0,normal,0.7086264263827724,False,0.7054389459264242,False,0.4083399149584492,False,0.6260317864049496,False,0,NORMAL,0,13.214036243865856,13.158692892483458,7.842211256012222,11.768518828816909,12.61267624036592,NORMAL,Pressure,0,Telemetry remains within the expected prototype operating envelope.
3.2,startup,45.92407667686607,333.1735857450942,0.1396435386085096,165.6185588825998,0,normal,0.7065322607821308,False,0.514639819280934,False,1.6057014713851272,False,0.5608306141694128,False,0,NORMAL,0,13.177679794771501,9.780803842936647,27.467851460166194,10.610425132961975,23.194819969306206,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
3.3,startup,45.37192119211046,332.6869140286747,0.1590774748457979,163.64989218568226,0,normal,0.7996095359975208,False,0.5314585032499568,False,0.0847771322935865,False,0.5947618264561175,False,0,NORMAL,0,14.77896621404222,10.083767641656538,1.6812492192806783,11.21499077647481,12.910238251129691,NORMAL,Pressure,0,Telemetry remains within the expected prototype operating envelope.
3.4,startup,47.94554893322364,332.88563112809203,0.1647688356456514,176.76800106480837,0,normal,0.365771126029394,False,0.5245911222586609,False,0.3606359357209095,False,0.3686629454852186,False,0,NORMAL,0,7.05425267987011,9.96018498718556,6.958744822992569,7.107993601555074,9.193723149685905,NORMAL,Temperature,0,Telemetry remains within the expected prototype operating envelope.
3.5,startup,46.02844930684847,332.0020239400986,0.1339708444089456,172.79060980225097,0,normal,0.6889380861808847,False,0.5551273329038034,False,2.0496536677387427,False,0.4372157926931438,False,0,NORMAL,0,12.871628225901544,10.508404181069208,33.63037795732369,8.372904764936429,27.580785746068102,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
3.6,startup,46.15152546912554,331.1925438153692,0.1817745462330671,178.07988954574688,0,normal,0.6681910427393315,False,0.5831018174232473,False,1.6915242755890143,False,0.3460517200233845,False,0,NORMAL,0,12.509345894138523,11.007702370039919,28.7022100197606,6.686961894747212,23.81073077847944,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
3.7,startup,46.962087882237945,336.54096820180024,0.1556947035228184,181.41033369802744,0,normal,0.5315539126419876,False,0.3982678596387324,False,0.3495170787398821,False,0.2886494143324385,False,0,NORMAL,0,10.085483395899175,7.656380479791435,6.751612118529859,5.609512211536993,9.189575675338242,NORMAL,Pressure,0,Telemetry remains within the expected prototype operating envelope.
3.8,startup,48.07215318454444,338.09496209718884,0.1594074126060274,177.3775582095354,0,normal,0.3444293499011714,False,0.344564035614155,False,0.0589557874156739,False,0.3581568436087582,False,0,NORMAL,0,6.656679325052295,6.659193693526666,1.1721914205740869,6.912601816298681,6.365749477946169,NORMAL,Thrust,0,Telemetry remains within the expected prototype operating envelope.
3.9,startup,46.699820629528965,333.28577981260526,0.1509178117272101,182.4984795019068,0,normal,0.5757645053723716,False,0.5107625515026666,False,0.7233626501381896,False,0.2698945350386872,False,0,NORMAL,0,10.877013651534506,9.710815913801351,13.469439167676056,5.2547909109345365,12.19494067783475,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
4.0,startup,47.86481607212,341.22686869724214,0.1423888993101096,173.1530144780631,0,normal,0.3793803265885361,False,0.2363297874554032,False,1.3908460833841478,False,0.4309695195134685,False,0,NORMAL,0,7.30689216503616,4.61663153602383,24.28313148954603,8.25836766333008,19.674724967924327,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
4.1,startup,46.36973816096958,336.93761604108494,0.1592702002171566,176.17030856827645,0,normal,0.6314067612551967,False,0.384560273126401,False,0.0696942018732694,False,0.3789645526662357,False,0,NORMAL,0,11.863316264763435,7.402871508267883,1.3842144536489798,7.299183969150969,10.156744364231468,NORMAL,Pressure,0,Telemetry remains within the expected prototype operating envelope.
4.2,startup,48.31523481700041,342.15137442428335,0.172543912724787,186.68762561624092,0,normal,0.303452891949432,False,0.2043801813327102,False,0.9691232654920467,False,0.1976919593929177,False,0,NORMAL,0,5.888560413963728,4.005187867461569,17.61976572068852,3.8766950260345157,14.199491008410517,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
4.3,startup,49.46702485863107,338.173323287645,0.1555384150375371,186.84706044900847,0,normal,0.1092947577734162,False,0.3418559840606045,False,0.361748412540802,False,0.1949439994843154,False,0,NORMAL,0,2.1621775953151845,6.608625657572398,6.979443768133131,3.823851908617648,6.249372105629892,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
4.4,startup,47.54733700457956,343.7305782248083,0.1612187401160287,181.3120102963545,0,normal,0.4328980174571981,False,0.1498051387575727,False,0.0828009860135407,False,0.2903440801791965,False,0,NORMAL,0,8.293745550136444,2.951664527003328,1.642383092548616,5.641498857745885,7.012247659989188,NORMAL,Pressure,0,Telemetry remains within the expected prototype operating envelope.
4.5,startup,48.050930894095565,342.83364576491545,0.1599991174876236,189.8188535779726,0,normal,0.3480068077429335,False,0.180801851892004,False,0.0126482177606791,False,0.1437232704046102,False,0,NORMAL,0,6.72344179711618,3.551439384179955,0.2526446700085616,2.8335456631848888,5.539330925643356,NORMAL,Pressure,0,Telemetry remains within the expected prototype operating envelope.
4.6,startup,49.59728252816775,346.5221051084731,0.1675493910636289,192.06884889918703,0,normal,0.0873371221234736,False,0.0533339306240794,False,0.5782457065752842,False,0.1049431818260015,False,0,NORMAL,0,1.7315753351639818,1.0610097701834076,10.921229092073714,2.0769907880613503,8.480494346077629,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
4.7,startup,46.96651986340713,345.6897316981024,0.1739071093716749,202.2907961169836,0,normal,0.5308068101637498,False,0.0820995746114447,False,1.0758087528737357,False,0.0712385261155294,False,0,NORMAL,0,10.072047320474752,1.6285842939113948,19.3589007813876,1.4146686999415459,15.42477810377703,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
4.8,startup,47.420207363152265,351.539930750586,0.1624634409616316,192.5341024157326,0,normal,0.454328359000214,False,0.1200750036514673,False,0.180212842667311,False,0.0969242440028739,False,0,NORMAL,0,8.685963683745557,2.372893513086982,3.540076896549882,1.9198170806671522,7.09126712216395,NORMAL,Pressure,0,Telemetry remains within the expected prototype operating envelope.
4.9,startup,49.42458795936175,349.8201648892731,0.1645651893018971,203.84127858835416,0,normal,0.116448378558921,False,0.060642335702454,False,0.3446983162391373,False,0.097962069499111,False,0,NORMAL,0,2.302056443423517,1.205521373249785,6.661700432227303,1.9401729909076626,5.38968226443097,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
5.0,startup,50.28329693329447,352.4954137282559,0.1664965181712479,205.9813074008864,0,normal,0.0283048543679191,False,0.1530951396015082,False,0.4958465472675848,False,0.1348468159375973,False,0,NORMAL,0,0.5644977771028681,3.0155013435038014,9.441062979823622,2.660893733302072,7.508862072336937,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
5.1,startup,51.16768306194991,351.4248385733367,0.1546430661197056,198.71595173899485,0,normal,0.1773865050373307,False,0.1160975813128438,False,0.4318195471005809,False,0.0096238283754833,False,0,NORMAL,0,3.485535820762209,2.2952017690568316,8.273962921327149,0.1922914501526929,6.624687695476299,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
5.2,startup,49.407696324886246,349.7268492601317,0.1741003235821241,204.5723947065955,0,normal,0.1192958143887223,False,0.0574174799671626,False,1.0909299404572737,False,0.1105633169591921,False,0,NORMAL,0,2.3576783289414704,1.1417812319804432,19.602410218250743,2.1869970603515587,14.954342490321352,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
5.3,startup,49.536292861413706,350.4020763400528,0.1432613060380922,213.3196697604911,0,normal,0.0976181972091878,False,0.0807523697529715,False,1.322570433511937,False,0.2613281199848404,False,0,NORMAL,0,1.9334287475418654,1.6020754329503117,23.242116386320845,5.092326419764859,17.895996012434114,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
5.4,startup,50.84638784556488,351.6392126404916,0.1622865716514865,210.81557001709368,0,normal,0.1232255230195675,False,0.123506044893097,False,0.1663708275781668,False,0.2181683814098247,False,0,NORMAL,0,2.4343893546360684,2.4398630586633274,3.2726669759021054,4.2695423379129345,3.8616429207659206,NORMAL,Thrust,0,Telemetry remains within the expected prototype operating envelope.
5.5,startup,49.38987704061472,355.7503828916001,0.1455129926314383,200.9676569869717,0,normal,0.1222996248589128,False,0.2655822553311036,False,1.1463506033132944,False,0.0484333886204033,False,0,NORMAL,0,2.4163205178094893,5.173042095116742,20.488627215237855,0.9639912981555976,15.858781038457579,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
5.6,startup,49.5223215522818,352.2490725832946,0.170265078762686,205.7605133744629,0,normal,0.0999733515472183,False,0.1445819391711375,False,0.7907788480056066,False,0.1310412916231247,False,0,NORMAL,0,1.9796102523710668,2.8502309903255973,14.628321151303336,2.586780265690092,11.43734123107005,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
5.7,startup,50.62322185279703,358.5793942211835,0.1562219911627537,221.8768456511131,0,normal,0.0856062597847517,False,0.3633488727279443,False,0.3082508835909544,False,0.4088164440236382,False,0,NORMAL,0,1.6975516234000398,7.0092141426160275,5.978826277652249,7.850994010465806,7.07509738653951,NORMAL,Thrust,0,Telemetry remains within the expected prototype operating envelope.
5.8,startup,51.399733713981696,357.6967103596592,0.145341947050108,226.8848502357324,0,normal,0.2165034621253025,False,0.332844570935445,False,1.1597368460467743,False,0.4951325619117363,False,0,NORMAL,0,4.237660333095505,6.440156237114691,20.701214221365795,9.428130505511145,17.026415857382894,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
5.9,startup,51.22374053463466,356.0931630880798,0.165943903260032,223.89950016841496,0,normal,0.1868361563710796,False,0.2774282525422133,False,0.4525982079527477,False,0.4436781704482746,False,0,NORMAL,0,3.667769169390789,5.397440144062237,8.65436080116867,8.491254047087327,7.918781634909175,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
6.0,startup,51.89336494345422,357.2769152971102,0.166547219537564,218.8274373814538,0,normal,0.2997152585649628,False,0.3183370492312605,False,0.4998145000854704,False,0.3562579690371658,False,0,NORMAL,0,5.818183301164859,6.168297735722916,9.512901188857793,6.877242843828945,8.666340466345336,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
6.1,startup,51.55360170140369,359.591943170455,0.1600525895271078,220.94283144334707,0,normal,0.2424411072407074,False,0.3983411276842284,False,0.0084634285692683,False,0.3927181200096601,False,0,NORMAL,0,4.733143970420728,7.657733637180342,0.16912539293584272,7.5538269668419815,6.7374869863128755,NORMAL,Temperature,0,Telemetry remains within the expected prototype operating envelope.
6.2,startup,52.70920585092463,361.3319946344199,0.1572119224770278,221.2350803644161,0,normal,0.4372421885205843,False,0.4584748372771555,False,0.2307776115000684,False,0.3977552145045692,False,0,NORMAL,0,8.373388478258569,8.761658626256974,4.510655658256491,7.646912092963875,8.258181906943925,NORMAL,Temperature,0,Telemetry remains within the expected prototype operating envelope.
6.3,startup,50.978442169771775,364.7924550155802,0.1641885360760845,228.9103735371688,0,normal,0.1454860221306612,False,0.5780634379179455,False,0.3152209601574313,False,0.5300437336404589,False,0,NORMAL,0,2.867795692419617,10.917981779291585,6.109801921358526,10.058321891250642,9.717654518917563,NORMAL,Temperature,0,Telemetry remains within the expected prototype operating envelope.
6.4,startup,53.14966157229995,361.84593985213854,0.1595110167519242,232.56561716181483,0,normal,0.5114901486160796,False,0.4762360547520364,False,0.0508475964037627,False,0.5930441631096444,False,0,NORMAL,0,9.723953787812945,9.085184469409324,1.0117984561936688,11.184484985695054,9.982889639373997,NORMAL,Thrust,0,Telemetry remains within the expected prototype operating envelope.
6.5,startup,52.28446857720748,360.67243461218885,0.1584468552225504,236.5068019630316,0,normal,0.3656438992497566,False,0.4356813787747423,False,0.1341302186675955,False,0.6609729691186078,False,0,NORMAL,0,7.051887612157737,8.344781671864322,2.6469421459959896,12.382951887472393,10.711243017137468,NORMAL,Thrust,0,Telemetry remains within the expected prototype operating envelope.
6.6,startup,52.26221978344856,362.06128408714153,0.1649619178788732,238.80658783443167,0,normal,0.3618934029546307,False,0.483678045956523,False,0.3757467946003242,False,0.7006112292357846,False,0,NORMAL,0,6.98214114681207,9.220401267731692,7.23950700890863,13.074803353956277,11.693846798094839,NORMAL,Thrust,0,Telemetry remains within the expected prototype operating envelope.
6.7,startup,52.29325015424646,361.59225959926704,0.1697774247195396,236.1566093131012,0,normal,0.3671242164528795,False,0.46746922516593,False,0.7526144280846088,False,0.6549371779079189,False,0,NORMAL,0,7.079402076896313,8.925637699427625,13.974195775387798,12.277120380855578,12.78065839810171,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
6.8,startup,52.13378681357316,366.0892266769164,0.1540425264603033,236.09398442830192,0,normal,0.3402433583315778,False,0.622878026512609,False,0.4788185375995916,False,0.6538577985168408,False,0,NORMAL,0,6.57849973302268,11.712849092452515,9.132129535222255,12.258181082982954,11.439962905260955,NORMAL,Thrust,0,Telemetry remains within the expected prototype operating envelope.
6.9,startup,54.08545523118784,370.6579474995026,0.1507024438393215,244.71928679942232,0,normal,0.6692376062396814,False,0.7807665354711576,False,0.7402176124345073,False,0.8025203254188036,False,0,NORMAL,0,12.527656882752225,14.457196286878249,13.76064193880584,14.828563872530498,14.501296677979418,NORMAL,Thrust,0,Telemetry remains within the expected prototype operating envelope.
7.0,startup,53.31335023510082,367.6001943667807,0.1579021160682024,243.27171812326583,0,normal,0.5390832725418511,False,0.6750949259252065,False,0.1767621913255244,False,0.7775705662101187,False,0,NORMAL,0,10.220781250854373,12.63006758127636,3.4734840076917073,14.402500373860782,12.925223149206792,NORMAL,Thrust,0,Telemetry remains within the expected prototype operating envelope.
7.1,startup,52.462839115076505,369.1277350023846,0.1634175835074846,246.4397760510872,0,normal,0.3957119581605561,False,0.7278845628268032,False,0.2548852406432896,False,0.8321740428950222,False,0,NORMAL,0,7.60916417407066,13.547660519528327,4.969951854348809,15.332198872099777,13.593589616119017,NORMAL,Thrust,0,Telemetry remains within the expected prototype operating envelope.
7.2,startup,54.01534659077239,372.4810894868989,0.1791832196464493,246.7105414318196,0,normal,0.6574193387424134,False,0.8437717356546921,False,1.488723791528562,False,0.8368408550211717,False,0,NORMAL,0,12.32065803243203,15.528361509572907,25.750916981869555,15.41118774794067,22.776569411999038,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
7.3,startup,53.76462528128073,370.6633055360707,0.1725252438528243,250.9060410347398,0,normal,0.615155054550349,False,0.7809517016123021,False,0.9676622160471604,False,0.9091529370502778,False,0,NORMAL,0,11.576375883491341,14.460364154392957,17.595689884148392,16.625742505908814,16.709788512141337,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
7.4,startup,54.40814261405428,373.9025832850657,0.1652192716139376,258.23202929641525,0,normal,0.7236332668331599,False,0.8928965443269221,False,0.3958876222039736,False,1.035420965714567,False,0,NORMAL,0,13.474122363817088,16.35422842656701,7.612410066610842,18.70487978105537,17.070915413515394,NORMAL,Thrust,0,Telemetry remains within the expected prototype operating envelope.
7.5,startup,52.69112584877227,373.46440461811534,0.1562424466378207,254.8397598073221,0,normal,0.4341944286364733,False,0.8777537113395751,False,0.3066500123357853,False,0.9769530613464203,False,0,NORMAL,0,8.317520270517576,16.100517640678515,5.948718299131839,17.748668849197248,15.746734444686666,NORMAL,Thrust,0,Telemetry remains within the expected prototype operating envelope.
7.6,startup,53.49053891815647,373.3498471494515,0.1640211278783475,256.58851352674515,0,normal,0.5689521052767512,False,0.8737947677709541,False,0.3021193836475156,False,1.0070939347526782,False,0,NORMAL,0,10.755502604000133,16.034060670991813,5.863457389404703,18.243002778539996,16.311353857307957,NORMAL,Thrust,0,Telemetry remains within the expected prototype operating envelope.
7.7,startup,54.1500665084866,374.52693623718073,0.1778517943561273,256.2669131412068,0,normal,0.6801291790034962,False,0.9144732964423006,False,1.3845247705475563,False,1.0015509492537753,False,0,NORMAL,0,12.717991780827177,16.714411525219887,24.18734495006398,18.15231695079834,22.00182992314616,NORMAL,Vibration,0,Telemetry remains within the expected prototype operating envelope.
